43.533644,16.499195,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Tear+went+down+my+face+when+i+saw+this+%E2%98%BA%F0%9F%98%A2+i+%E2%9D%A4+them+sososoosooo+muchhh+%0A%40danielsahyounie+%40janoskians+http%3A%2F%2Ft.co%2Fr0dwmVret1</p><a href="https://twitter.com/Janosex_69/status/531089991821459458">Settembre 2014</a></blockquote>'
45.30322,18.560131,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Moj+dragi+prijatelj+Sini%C5%A1a+Glogo%C5%A1ki%2C+kroz+par+dana+kre%C4%87e+na+put+oko+svijeta+jedrilicom.+Na+4+godine+%3A*+http%3A%2F%2Ft.co%2FwOoZubyc5Q</p><a href="https://twitter.com/konjos/status/531116439156301825">Settembre 2014</a></blockquote>'
45.814257,15.973059,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>I%27m+at+Uspinja%C4%8Da+%2F+Funicular+in+Zagreb+https%3A%2F%2Ft.co%2F1bCpq6lqpL</p><a href="https://twitter.com/Lazni_Branitelj/status/531049796883451905">Settembre 2014</a></blockquote>'
45.817495,15.974152,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>I%27m+at+Pod+starim+krovovima+in+Zagreb%2C+Grad+Zagreb+https%3A%2F%2Ft.co%2FxK9cVFw2Vj</p><a href="https://twitter.com/Lazni_Branitelj/status/531053219662024705">Settembre 2014</a></blockquote>'
45.812245,15.982569,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>I%27m+at+Ribice+kod+Mimice+in+Zagreb+https%3A%2F%2Ft.co%2F2dVvLhtXXe</p><a href="https://twitter.com/Lazni_Branitelj/status/531066870682898433">Settembre 2014</a></blockquote>'
45.812709,15.976111,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>I%27m+at+Cafe+Petit+in+City+of+Zagreb+https%3A%2F%2Ft.co%2FrH9uYu5mBm</p><a href="https://twitter.com/Lazni_Branitelj/status/531086459982585860">Settembre 2014</a></blockquote>'
45.562024,18.670605,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40CcaricaA+jeee+%3A%29%29</p><a href="https://twitter.com/hpnikola/status/531117726698590210">Settembre 2014</a></blockquote>'
45.0242,13.9314,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Hunting+day...%0A%23hunting+%23me+%23dog+%23setter+%23pointingdog+%23niceday+%23nature+%23selfie+%40+Bicici%2C++Istarska%2C%E2%80%A6+http%3A%2F%2Ft.co%2F4dNehgeNqF</p><a href="https://twitter.com/MihaelGlavas/status/531086010436710400">Settembre 2014</a></blockquote>'
46.085347,16.310443,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>i+had+fight+with+my+sister+%F0%9F%98%B5%F0%9F%98%A1</p><a href="https://twitter.com/PetraxD2/status/531116867352424448">Settembre 2014</a></blockquote>'
45.546667,18.712424,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%3A+I+love+you++%23EMABiggestFansJustinBieber+http%3A%2F%2Ft.co%2FkmBkMRi3lH</p><a href="https://twitter.com/LOpanar/status/531068868975165440">Settembre 2014</a></blockquote>'
45.547009,18.712362,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>The+king+and+his+queen%21+%23EMABiggestFansJustinBieber+http%3A%2F%2Ft.co%2FVqp4pCaeX1</p><a href="https://twitter.com/LOpanar/status/531065751168618496">Settembre 2014</a></blockquote>'
45.546612,18.712445,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>perfection%0A%23EMABiggestFansJustinBieber+http%3A%2F%2Ft.co%2FtrTb7YiF6E</p><a href="https://twitter.com/LOpanar/status/531119954247303168">Settembre 2014</a></blockquote>'
45.546762,18.712449,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>I+will+always+be+Kidrauhl+%23EMABiggestFansJustinBieber+http%3A%2F%2Ft.co%2F8CfBuOcC2a%E2%80%9D</p><a href="https://twitter.com/LOpanar/status/531062846520832001">Settembre 2014</a></blockquote>'
