45.424986,18.858298,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Neizmerno+zahvalan+i+ponizan+pred+%40karleusastar+%2C+zenom+koja+je+ostvarila+san+i+dala+razlog+za+zivot+meni...+Zauvek++njenon+krimi+decku...</p><a href="https://twitter.com/ChellohardyOz/status/531297565242064898">Settembre 2014</a></blockquote>'
45.424984,18.858357,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Zao+mi+je+sto+nemam+sliku+sa+tobom+%40karleusastar++ali+mi+je+drago+da+imas+ti+moju%2C+da+si+meni+otpevala+pesmu...+Napokon+imam+uspeh...+%3A%29+%3C3</p><a href="https://twitter.com/ChellohardyOz/status/531296720295301120">Settembre 2014</a></blockquote>'
43.49236,16.53742,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>At+%40spg+%E2%80%94+https%3A%2F%2Ft.co%2FjKuVZi7LwB</p><a href="https://twitter.com/riodelano/status/531312997432446976">Settembre 2014</a></blockquote>'
45.816932,16.051069,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos</p><a href="https://twitter.com/alittlebiscuit/status/531325839569592320">Settembre 2014</a></blockquote>'
45.816999,16.051072,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos</p><a href="https://twitter.com/alittlebiscuit/status/531257994345193473">Settembre 2014</a></blockquote>'
45.81694,16.05107,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos++%23vote5sos+%23vote5sos+%23vote5sos</p><a href="https://twitter.com/alittlebiscuit/status/531325772242640896">Settembre 2014</a></blockquote>'
45.816861,16.05107,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%23vote5sos</p><a href="https://twitter.com/alittlebiscuit/status/531326589968330752">Settembre 2014</a></blockquote>'
45.816604,16.051072,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+%23vote5sos+http%3A%2F%2Ft.co%2Fzj35NA5qfw</p><a href="https://twitter.com/alittlebiscuit/status/531326216729796608">Settembre 2014</a></blockquote>'
42.454853,14.212972,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Attenzione+allarme+concorrenza+spietata+al+%23Fla2014+dunque+come+la+mettiamo%3F+http%3A%2F%2Ft.co%2FzKyxEvoaOL</p><a href="https://twitter.com/YleniaGifuni/status/531266732980461568">Settembre 2014</a></blockquote>'
45.813929,16.020604,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40chr_0326+%E2%80%A5%E2%80%A5%E3%83%80%E3%83%A1%E3%81%A0%E3%82%8F%E3%80%82%0A%E5%A5%B3%E5%84%AA%E4%BB%A3%E3%81%88%E3%82%8B%E3%82%8F%E3%80%82%E3%81%8A%E5%89%8D%E3%81%AF%E6%B4%8B%E6%A2%A8%E3%81%A0</p><a href="https://twitter.com/u_uuumin/status/531291206437707777">Settembre 2014</a></blockquote>'
