ht,htSum
FLA2014,85
liveon4g,32
BersaglioMobile,26
9N,16
JoVoto,16
VotarePerTu,16
LiveOn4G,15
Renzi,15
Fla2014,10
Serracchiani,10
bersagliomobile,10
stoccaggio,10
calciofiorentino,8
CRNA,7
interviste,6
