ht,htSum
FLA2014,91
Renzi,26
BersaglioMobile,24
liveon4g,24
9N,21
JoVoto,21
VotarePerTu,21
bersagliomobile,16
Fla2014,14
LiveOn4G,12
calciofiorentino,11
CRNA,10
AmalaCultura,8
Internet,6
Serracchiani,6
