participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Luca Sofri, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 2, 5
David Riondino, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4
Enrico Mentana, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Marino Sinibaldi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4
Arianna Ciccone, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 3
Dario Franceschini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
Massimiliano Panarari, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Massimo Mantellini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 3
Sonia Peronaci, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3
Anna Masera, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2
