participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 10, 12
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 4, 4, 9, 8, 8
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3
Sonia Peronaci, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 3
Arianna Ciccone, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 5, 6, 2, 11, 2
Daria Bignardi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2
Enrico Mentana, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 7, 1
Samuele Bersani, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1
