participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Luca Sofri, 2, 2, 5, 5, 5, 3, 1, 8, 1, 1, 3, 4
Anna Masera, 2, 2, 2, 2, 2, 2, 1, 1, 3, 3, 3, 3
Arianna Ciccone, 4, 4, 4, 4, 4, 4, 4, 1, 1, 2, 5, 3
Walter Passerini, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Daria Bignardi, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Carofiglio, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Massimo Mantellini, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2
