participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 3, 3, 2, 3, 2, 8, 10, 14, 14, 11, 13, 6
Arianna Ciccone, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 2, 5
Samuele Bersani, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4
Anna Masera, 2, 2, 2, 2, 2, 2, 2, 1, 1, 3, 3, 3
Luca Sofri, 5, 2, 2, 5, 5, 5, 3, 1, 8, 1, 1, 3
Walter Passerini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Beppe Severgnini, 4, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 2
Daria Bignardi, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
