participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 11, 5, 7, 6, 14, 33, 53, 31, 33, 13, 6, 20
Marino Sinibaldi, 2, 2, 7, 2, 4, 4, 3, 1, 1, 1, 1, 4
Alessandro Perissinotto, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Massimo Mantellini, 1, 1, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Bruno Tognolini, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2
Daria Bignardi, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
