participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Francesco Piccolo, 0, 2, 2, 2, 2, 9, 9, 9, 9, 9, 9, 9
David Riondino, 2, 2, 2, 2, 2, 6, 5, 5, 5, 5, 5, 5
Massimo Mantellini, 3, 1, 1, 1, 1, 7, 5, 5, 7, 5, 2, 4
Romana Petri, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 2
Arianna Ciccone, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2
Bruno Tognolini, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2
Luca Sofri, 6, 13, 5, 3, 3, 5, 3, 3, 2, 2, 3, 2
Marino Sinibaldi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
