participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Enrico Mentana, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Aldo Cazzullo, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3
Massimo Mantellini, 3, 3, 3, 7, 7, 7, 7, 7, 7, 1, 5, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Mauro Tedeschini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Romana Petri, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Sonia Peronaci, 1, 1, 1, 1, 1, 1, 4, 4, 4, 2, 2, 2
