participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Arianna Ciccone, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6, 6
David Riondino, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Anna Masera, 1, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 3
Marino Sinibaldi, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3
Aldo Cazzullo, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Beppe Severgnini, 4, 2, 3, 2, 2, 2, 2, 2, 1, 8, 2, 2
Dario Franceschini, 1, 1, 1, 3, 3, 2, 2, 1, 1, 6, 1, 2
Enrico Mentana, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2
Luca Sofri, 8, 9, 3, 3, 2, 2, 3, 2, 12, 11, 1, 2
