participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Francesco Piccolo, 0, 0, 2, 2, 2, 2, 9, 9, 9, 9, 9, 9
David Riondino, 3, 2, 2, 2, 2, 2, 6, 5, 5, 5, 5, 5
Anna Masera, 1, 2, 7, 7, 2, 2, 1, 1, 1, 1, 7, 3
Luca Sofri, 9, 6, 13, 5, 3, 3, 5, 3, 3, 2, 2, 3
Massimiliano Panarari, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3
Romana Petri, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2
Arianna Ciccone, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2
Bruno Tognolini, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2
