participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Massimo Mantellini, 0, 1, 1, 1, 1, 1, 3, 3, 3, 3, 5, 5
Dario Franceschini, 1, 7, 1, 4, 6, 2, 4, 18, 7, 8, 9, 4
Luca Sofri, 2, 2, 2, 3, 4, 2, 2, 2, 2, 4, 4, 4
Arianna Ciccone, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 3
Enrico Mentana, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3
Andrea Iannuzzi, 0, 0, 0, 3, 3, 4, 4, 4, 4, 4, 2, 2
Anna Masera, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2
Beppe Severgnini, 1, 1, 1, 3, 4, 2, 2, 2, 1, 1, 1, 2
Pietrangelo Buttafuoco, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
