participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 7, 6, 14, 33, 53, 31, 33, 13, 6, 20, 6, 10
Alessandro Perissinotto, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Anna Masera, 3, 4, 1, 1, 3, 3, 3, 4, 4, 1, 2, 3
Massimo Mantellini, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 6, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Bruno Tognolini, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Daria Bignardi, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
