participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Enrico Mentana, 1, 1, 2, 1, 6, 6, 6, 6, 6, 6, 6, 6
Luca Sofri, 3, 3, 3, 1, 6, 6, 1, 7, 7, 2, 2, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 2, 2
Arianna Ciccone, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Beppe Severgnini, 1, 3, 7, 7, 4, 1, 6, 6, 2, 2, 2, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Dario Franceschini, 5, 1, 3, 3, 3, 3, 7, 7, 7, 7, 7, 2
