participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 2, 2, 11, 6, 11, 26, 23, 15, 13, 17, 15, 6
Marino Sinibaldi, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 4, 5
Alessandro Perissinotto, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Luca Sofri, 4, 6, 1, 4, 6, 8, 5, 4, 4, 1, 4, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Mauro Tedeschini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
