participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Beppe Severgnini, 1, 2, 2, 1, 2, 3, 4, 4, 4, 1, 1, 5
Luca Sofri, 1, 1, 1, 2, 2, 4, 1, 1, 5, 2, 2, 5
Alessandro Perissinotto, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Arianna Ciccone, 2, 2, 2, 2, 1, 5, 4, 4, 4, 4, 4, 4
Dario Franceschini, 1, 5, 5, 1, 2, 2, 3, 9, 3, 3, 2, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
Anna Masera, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Enrico Mentana, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2
