participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Anna Masera, 1, 4, 3, 3, 2, 2, 1, 4, 8, 8, 3, 9
Enrico Mentana, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6
Luca Sofri, 1, 6, 2, 2, 2, 3, 3, 3, 5, 4, 9, 6
Daria Bignardi, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 7, 5
Arianna Ciccone, 1, 6, 6, 6, 2, 1, 1, 2, 5, 5, 4, 4
Sonia Peronaci, 1, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4
Massimiliano Panarari, 1, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Andrea Iannuzzi, 1, 4, 7, 2, 2, 2, 3, 2, 4, 4, 4, 2
Beppe Severgnini, 4, 4, 2, 2, 2, 2, 1, 3, 2, 2, 1, 2
