participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Enrico Mentana, 3, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4
Massimiliano Panarari, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Andrea Iannuzzi, 4, 4, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2
Anna Masera, 8, 3, 9, 4, 4, 7, 4, 2, 2, 2, 2, 2
Beppe Severgnini, 2, 1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2
Dario Franceschini, 3, 3, 1, 3, 4, 13, 13, 13, 13, 13, 2, 2
Luca Sofri, 4, 9, 6, 2, 1, 12, 2, 2, 2, 2, 2, 2
Marino Sinibaldi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Massimo Mantellini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
