participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Beppe Severgnini, 5, 5, 5, 1, 1, 1, 1, 2, 2, 2, 2, 3
Andrea Iannuzzi, 1, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 1, 3, 1, 3, 3, 3, 2, 3, 3, 3, 2, 2
Arianna Ciccone, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2
Daria Bignardi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Dario Franceschini, 7, 15, 3, 3, 3, 3, 11, 7, 7, 5, 8, 2
Enrico Mentana, 1, 1, 1, 1, 1, 1, 1, 1, 4, 6, 6, 2
Luca Sofri, 4, 14, 6, 4, 3, 3, 3, 7, 7, 2, 5, 2
Marino Sinibaldi, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Sonia Peronaci, 5, 5, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2
