participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Alessandro Perissinotto, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 3, 3, 3, 7, 7, 7, 7, 7, 10, 2, 2, 2
Beppe Severgnini, 1, 1, 1, 1, 1, 1, 11, 7, 6, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Enrico Mentana, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Luca Sofri, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2
Massimiliano Panarari, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
