participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Pietrangelo Buttafuoco, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Samuele Bersani, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Alberto Tessore, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Aldo Cazzullo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Alessandro Perissinotto, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Andrea Iannuzzi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
