participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
David Riondino, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4
Enrico Mentana, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Marino Sinibaldi, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4
Arianna Ciccone, 2, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3
Dario Franceschini, 2, 2, 2, 2, 3, 3, 1, 1, 1, 1, 3, 3
Massimiliano Panarari, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Sonia Peronaci, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Aldo Cazzullo, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2
Andrea Iannuzzi, 3, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2
Anna Masera, 2, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2
