participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Massimiliano Panarari, 2, 2, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8
Luca Sofri, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 6
Dario Franceschini, 4, 1, 1, 1, 3, 18, 5, 6, 5, 4, 7, 5
Enrico Mentana, 2, 2, 1, 5, 5, 2, 2, 2, 2, 2, 1, 4
Massimo Mantellini, 4, 3, 2, 1, 2, 2, 1, 1, 1, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Arianna Ciccone, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
