participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Romana Petri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Aldo Cazzullo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Enrico Mentana, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Silvia Ballestra, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Alberto Tessore, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Alessandro Perissinotto, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Andrea Iannuzzi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
