participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Andrea Iannuzzi, 2, 2, 2, 2, 2, 1, 1, 1, 1, 6, 6, 6
Arianna Ciccone, 2, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5
Romana Petri, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Dario Franceschini, 9, 10, 9, 16, 18, 15, 5, 6, 6, 1, 5, 3
Luca Sofri, 6, 1, 11, 8, 5, 2, 10, 9, 6, 13, 5, 3
Massimiliano Panarari, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3
Sonia Peronaci, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 3, 3
Alberto Tessore, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 1, 1, 2, 1, 1, 1, 1, 1, 2, 7, 7, 2
