participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Anna Masera, 2, 2, 3, 1, 1, 3, 3, 1, 10, 3, 3, 6
Dario Franceschini, 1, 1, 3, 3, 3, 2, 2, 2, 2, 1, 1, 4
Arianna Ciccone, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3
Samuele Bersani, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3
Sonia Peronaci, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Alessandro Perissinotto, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Enrico Mentana, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
