participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 14, 11, 13, 6, 1, 2, 6, 5, 4, 3, 3, 6
Anna Masera, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Walter Passerini, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 2, 2, 5, 1, 1, 1, 1, 2, 2, 2, 2, 2
Alessandro Perissinotto, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2
Arianna Ciccone, 1, 1, 2, 5, 3, 3, 3, 3, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Marino Sinibaldi, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 2
