participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 9, 2, 1, 2, 4, 8, 5, 4, 23, 245, 128, 51
Marino Sinibaldi, 1, 3, 1, 4, 4, 3, 2, 3, 15, 15, 15, 15
Massimo Mantellini, 1, 1, 5, 5, 5, 5, 5, 1, 6, 4, 3, 7
Alessandro Perissinotto, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Beppe Severgnini, 2, 3, 5, 8, 3, 6, 4, 3, 1, 3, 4, 4
Samuele Bersani, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2
Arianna Ciccone, 5, 2, 2, 2, 2, 2, 1, 4, 4, 4, 2, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
