participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 2, 1, 1, 2, 5, 1, 3, 3, 3, 3, 7, 7
Luca Sofri, 1, 1, 2, 2, 3, 3, 3, 1, 6, 6, 1, 7
Beppe Severgnini, 7, 5, 5, 4, 1, 3, 7, 7, 4, 1, 6, 6
Enrico Mentana, 1, 1, 1, 1, 1, 1, 2, 1, 6, 6, 6, 6
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Arianna Ciccone, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
