participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Massimiliano Panarari, 2, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Sonia Peronaci, 1, 1, 7, 4, 6, 4, 1, 2, 2, 2, 1, 4
Aldo Cazzullo, 1, 1, 5, 1, 1, 2, 2, 3, 3, 3, 3, 3
Massimo Mantellini, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3
Romana Petri, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Alessandro Perissinotto, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
