participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Daria Bignardi, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 5
Dario Franceschini, 1, 1, 1, 1, 1, 3, 5, 5, 5, 1, 4, 4
Beppe Severgnini, 10, 6, 5, 8, 9, 3, 6, 2, 2, 2, 2, 3
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2
Alessandro Perissinotto, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 4, 1, 1, 2, 2, 3, 3, 3, 3, 5, 4, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
