participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Massimiliano Panarari, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Beppe Severgnini, 2, 12, 9, 3, 2, 1, 1, 2, 1, 1, 2, 3
Massimo Mantellini, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3
Romana Petri, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3
Sonia Peronaci, 4, 6, 4, 1, 2, 2, 2, 1, 4, 1, 1, 3
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 1, 1, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2
Alessandro Perissinotto, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Dario Franceschini, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2
