participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 5, 7, 6, 14, 33, 53, 31, 33, 13, 6, 20, 6
Massimo Mantellini, 1, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 6
Luca Sofri, 4, 1, 4, 5, 5, 7, 10, 2, 1, 2, 2, 4
Marino Sinibaldi, 2, 7, 2, 4, 4, 3, 1, 1, 1, 1, 4, 4
Alessandro Perissinotto, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 3, 3, 4, 1, 1, 3, 3, 3, 4, 4, 1, 2
Bruno Tognolini, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2
Daria Bignardi, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
