participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Arianna Ciccone, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6
David Riondino, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Marino Sinibaldi, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3
Aldo Cazzullo, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2
Beppe Severgnini, 2, 4, 2, 3, 2, 2, 2, 2, 2, 1, 8, 2
Enrico Mentana, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2
Massimo Mantellini, 18, 29, 12, 7, 2, 2, 1, 1, 2, 2, 2, 2
Mauro Tedeschini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
