participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Anna Masera, 3, 4, 1, 1, 2, 2, 3, 3, 3, 3, 5, 4
Dario Franceschini, 3, 1, 1, 1, 1, 1, 3, 5, 5, 5, 1, 4
Luca Sofri, 1, 2, 2, 3, 6, 19, 3, 1, 2, 7, 4, 4
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 1, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2
Alessandro Perissinotto, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Beppe Severgnini, 7, 10, 6, 5, 8, 9, 3, 6, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
