participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Luca Sofri, 5, 5, 2, 6, 6, 1, 11, 8, 5, 2, 10, 9
Dario Franceschini, 4, 4, 2, 2, 9, 10, 9, 16, 18, 15, 5, 6
Romana Petri, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
David Riondino, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3
Massimo Mantellini, 4, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 3
Alberto Tessore, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Marino Sinibaldi, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Pietrangelo Buttafuoco, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Sonia Peronaci, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2
