participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Beppe Severgnini, 2, 2, 3, 7, 5, 4, 2, 2, 2, 1, 1, 8
Luca Sofri, 3, 3, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5
David Riondino, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4
Enrico Mentana, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Marino Sinibaldi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4
Massimiliano Panarari, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Sonia Peronaci, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Daria Bignardi, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2
Dario Franceschini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
