participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Francesco Piccolo, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 9
Massimo Mantellini, 2, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 7
Andrea Iannuzzi, 2, 2, 2, 1, 1, 1, 1, 6, 6, 6, 6, 6
David Riondino, 4, 4, 4, 4, 4, 3, 2, 2, 2, 2, 2, 6
Arianna Ciccone, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5
Luca Sofri, 11, 8, 5, 2, 10, 9, 6, 13, 5, 3, 3, 5
Samuele Bersani, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5
Beppe Severgnini, 3, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2, 4
Romana Petri, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Dario Franceschini, 9, 16, 18, 15, 5, 6, 6, 1, 5, 3, 1, 3
