participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Alberto Tessore, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Aldo Cazzullo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Alessandro Perissinotto, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Andrea Iannuzzi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Annalisa Strada, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
