participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Luca Sofri, 5, 11, 8, 9, 3, 3, 2, 2, 3, 2, 12, 11
Anna Masera, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 9
Beppe Severgnini, 1, 2, 4, 2, 3, 2, 2, 2, 2, 2, 1, 8
Dario Franceschini, 3, 1, 1, 1, 1, 3, 3, 2, 2, 1, 1, 6
Arianna Ciccone, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4
David Riondino, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Samuele Bersani, 2, 2, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4
Marino Sinibaldi, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3
Aldo Cazzullo, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
