participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 5, 5, 2, 4, 5, 4, 4, 3, 2, 1, 4, 4
Luca Sofri, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4
Massimo Mantellini, 8, 3, 3, 4, 4, 10, 3, 5, 3, 1, 1, 4
Alessandro Perissinotto, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Daria Bignardi, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 4, 4, 4, 4, 2, 2, 2, 2, 1, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2
Beppe Severgnini, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2
