participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Massimiliano Panarari, 5, 5, 5, 1, 2, 2, 2, 2, 2, 2, 8, 8
Enrico Mentana, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 5, 5
Dario Franceschini, 6, 7, 6, 1, 7, 9, 2, 4, 1, 1, 1, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2
Arianna Ciccone, 4, 4, 4, 4, 4, 1, 1, 1, 1, 2, 2, 2
Beppe Severgnini, 2, 2, 2, 2, 3, 3, 7, 6, 1, 4, 1, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
