participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Luca Sofri, 2, 5, 11, 8, 9, 3, 3, 2, 2, 3, 2, 12
David Riondino, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Samuele Bersani, 2, 2, 2, 1, 1, 1, 1, 1, 1, 4, 4, 4
Arianna Ciccone, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Marino Sinibaldi, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3
Sonia Peronaci, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Aldo Cazzullo, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2
Enrico Mentana, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2
