participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Luca Sofri, 0, 0, 0, 0, 0, 1, 1, 2, 10, 12, 12, 19
Dario Franceschini, 0, 0, 0, 0, 0, 4, 4, 9, 8, 8, 10, 13
Arianna Ciccone, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 4, 4
Beppe Severgnini, 0, 0, 0, 0, 0, 5, 6, 2, 11, 2, 3, 4
Massimo Mantellini, 0, 0, 0, 0, 0, 1, 2, 2, 7, 1, 9, 4
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 3, 3
Daria Bignardi, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2
Enrico Mentana, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1
Pietrangelo Buttafuoco, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Samuele Bersani, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
