ht,htSum
FLA2014,4533
LiveOn4G,826
Ayotzinapa,612
Fla2014,575
liveon4g,487
liveon4G,397
Pescara,346
LIVEon4G,320
anci2014,320
informazione,226
atermsa,167
scrittura,156
fla2014,153
LIVEon4g,128
bersagliomobile,126
