participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415259806166
Dario Franceschini, 181, 255, 128, 220, 138, 115, 73, 90, 16, 16, 16, 46
Beppe Severgnini, 89, 113, 93, 51, 54, 88, 36, 36, 36, 36, 20, 135
Massimo Mantellini, 14, 127, 46, 73, 149, 68, 28, 12, 1, 1, 1, 106
Luca Sofri, 33, 65, 126, 41, 41, 28, 69, 7, 7, 19, 38, 46
Silvia Ballestra, 19, 203, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21
Pietrangelo Buttafuoco, 24, 24, 43, 42, 42, 42, 42, 42, 42, 8, 18, 18
Andrea Iannuzzi, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30
Anna Masera, 36, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 1
Marino Sinibaldi, 16, 16, 16, 6, 6, 21, 34, 34, 34, 34, 34, 14
Aldo Cazzullo, 23, 27, 27, 27, 27, 27, 27, 8, 8, 8, 8, 8
