participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415490206390
Beppe Severgnini, 143, 126, 141, 84, 61, 69, 48, 318, 623, 216, 160, 120
Luca Sofri, 213, 195, 219, 252, 333, 231, 131, 137, 120, 74, 54, 99
Dario Franceschini, 94, 69, 253, 518, 240, 127, 201, 172, 85, 73, 80, 63
Massimo Mantellini, 54, 92, 43, 66, 66, 94, 246, 86, 66, 93, 47, 19
Anna Masera, 126, 90, 42, 37, 84, 63, 110, 102, 137, 61, 63, 20
Massimiliano Panarari, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70
Mauro Tedeschini, 0, 0, 0, 49, 72, 72, 72, 72, 72, 72, 72, 72
Enrico Mentana, 49, 49, 49, 49, 49, 49, 49, 49, 49, 23, 54, 35
Arianna Ciccone, 100, 33, 14, 14, 46, 46, 46, 46, 46, 46, 46, 46
Samuele Bersani, 55, 55, 55, 55, 55, 49, 30, 25, 27, 27, 27, 23
