participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415515406144
Beppe Severgnini, 318, 623, 216, 160, 120, 43, 15, 15, 15, 8, 5, 38
Mauro Tedeschini, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72
Massimiliano Panarari, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70
Luca Sofri, 137, 120, 74, 54, 99, 60, 73, 33, 46, 26, 26, 26
Anna Masera, 102, 137, 61, 63, 20, 33, 33, 33, 33, 33, 33, 33
Dario Franceschini, 172, 85, 73, 80, 63, 22, 39, 18, 18, 4, 9, 9
Arianna Ciccone, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 16
Fulvio Ervas, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35
Walter Passerini, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31
Massimo Mantellini, 86, 66, 93, 47, 19, 6, 6, 6, 19, 7, 7, 7
