participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415231006208
Dario Franceschini, 92, 241, 229, 162, 159, 139, 181, 255, 128, 220, 138, 115
Luca Sofri, 114, 268, 172, 225, 80, 126, 33, 65, 126, 41, 41, 28
Beppe Severgnini, 197, 200, 127, 97, 89, 89, 89, 113, 93, 51, 54, 88
Massimo Mantellini, 77, 13, 13, 13, 13, 38, 14, 127, 46, 73, 149, 68
Sonia Peronaci, 98, 56, 120, 48, 47, 46, 14, 26, 22, 22, 15, 33
Anna Masera, 24, 24, 24, 24, 71, 94, 36, 30, 30, 30, 30, 30
Silvia Ballestra, 0, 0, 32, 32, 32, 32, 19, 203, 21, 21, 21, 21
Pietrangelo Buttafuoco, 24, 24, 24, 24, 24, 24, 24, 24, 43, 42, 42, 42
Arianna Ciccone, 21, 49, 98, 42, 39, 16, 14, 14, 14, 10, 10, 10
Samuele Bersani, 32, 31, 31, 22, 22, 22, 22, 22, 35, 28, 29, 23
