participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415436206193
Massimiliano Panarari, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70
Beppe Severgnini, 86, 44, 24, 24, 28, 28, 28, 28, 18, 135, 160, 132
Luca Sofri, 220, 190, 45, 94, 42, 1, 1, 1, 1, 15, 34, 86
Enrico Mentana, 57, 56, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49
Romana Petri, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50
Massimo Mantellini, 125, 125, 125, 19, 19, 19, 19, 19, 19, 19, 19, 66
Arianna Ciccone, 119, 124, 32, 25, 25, 25, 25, 25, 1, 15, 43, 81
Anna Masera, 181, 158, 30, 24, 24, 24, 24, 24, 14, 12, 4, 4
Dario Franceschini, 71, 196, 28, 14, 14, 14, 14, 14, 14, 14, 14, 20
Sonia Peronaci, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 36
