participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415393006274
Dario Franceschini, 91, 152, 300, 194, 251, 472, 203, 265, 340, 164, 91, 63
Luca Sofri, 365, 201, 226, 255, 77, 143, 93, 81, 91, 116, 106, 97
Massimo Mantellini, 238, 73, 74, 101, 70, 46, 46, 52, 105, 58, 125, 125
Beppe Severgnini, 38, 26, 26, 83, 61, 54, 59, 81, 46, 60, 60, 83
Andrea Iannuzzi, 24, 24, 24, 24, 24, 24, 25, 80, 80, 77, 152, 84
Anna Masera, 44, 35, 31, 31, 31, 31, 24, 18, 52, 119, 112, 89
Arianna Ciccone, 62, 9, 9, 9, 18, 12, 12, 12, 38, 155, 148, 68
Sonia Peronaci, 34, 34, 95, 36, 29, 29, 39, 46, 42, 42, 42, 35
Romana Petri, 20, 20, 20, 20, 20, 33, 50, 50, 50, 50, 50, 50
Enrico Mentana, 11, 44, 22, 34, 34, 34, 34, 34, 46, 46, 46, 46
