participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415256206151
Dario Franceschini, 139, 181, 255, 128, 220, 138, 115, 73, 90, 16, 16, 16
Beppe Severgnini, 89, 89, 113, 93, 51, 54, 88, 36, 36, 36, 36, 20
Luca Sofri, 126, 33, 65, 126, 41, 41, 28, 69, 7, 7, 19, 38
Massimo Mantellini, 38, 14, 127, 46, 73, 149, 68, 28, 12, 1, 1, 1
Silvia Ballestra, 32, 19, 203, 21, 21, 21, 21, 21, 21, 21, 21, 21
Anna Masera, 94, 36, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30
Pietrangelo Buttafuoco, 24, 24, 24, 43, 42, 42, 42, 42, 42, 42, 8, 18
Andrea Iannuzzi, 16, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30
Marino Sinibaldi, 16, 16, 16, 16, 6, 6, 21, 34, 34, 34, 34, 34
Sonia Peronaci, 46, 14, 26, 22, 22, 15, 33, 29, 6, 20, 20, 10
