participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415281406240
Dario Franceschini, 73, 90, 16, 16, 16, 46, 90, 69, 285, 1290, 1261, 1040
Luca Sofri, 69, 7, 7, 19, 38, 46, 38, 10, 235, 621, 565, 156
Beppe Severgnini, 36, 36, 36, 36, 20, 135, 133, 125, 99, 154, 231, 109
Massimo Mantellini, 28, 12, 1, 1, 1, 106, 173, 89, 31, 99, 252, 34
Sonia Peronaci, 29, 6, 20, 20, 10, 8, 8, 13, 36, 103, 114, 56
Andrea Iannuzzi, 30, 30, 30, 30, 30, 30, 30, 20, 20, 20, 20, 20
Pietrangelo Buttafuoco, 42, 42, 42, 8, 18, 18, 6, 6, 30, 30, 30, 30
Anna Masera, 30, 30, 30, 30, 30, 1, 39, 22, 22, 22, 22, 22
Massimiliano Panarari, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25
Marino Sinibaldi, 34, 34, 34, 34, 34, 14, 12, 12, 12, 44, 14, 14
