42.460727,14.211275,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40_arianna+eppure+un+modo+ci+dovr%C3%A0+pure+essere+per+salvaguardare+il+lettore...+%28Buongiorno%21%29%0A%40Aiannuzzi+%40lucasofri+%40francovazio</p><a href="https://twitter.com/marcodalpozzo/status/530970966718181376">Settembre 2014</a></blockquote>'
42.460727,14.211275,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40_arianna+eppure+un+modo+ci+dovr%C3%A0+pure+essere+per+salvaguardare+il+lettore...+%28Buongiorno%21%29%0A%40Aiannuzzi+%40lucasofri+%40francovazio</p><a href="https://twitter.com/marcodalpozzo/status/530970966718181376">Settembre 2014</a></blockquote>'
42.460517,14.21131,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Grazie+%40pedroelrey%2C+lo+ricordavo%3A+parli+di+servizio+pubblico.+2%C2%B0+me+qlcn+deve+garantirlo+e+non+mi+fido+%28solo%29+dell%27editore...%0A%40_arianna</p><a href="https://twitter.com/marcodalpozzo/status/530980965896949760">Settembre 2014</a></blockquote>'
42.460699,14.211787,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40_arianna+claro%21</p><a href="https://twitter.com/marcodalpozzo/status/530992984142405632">Settembre 2014</a></blockquote>'
42.460517,14.211407,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40_arianna+d%27accordo%21%0AForse+ora+c%27entra+ci%C3%B2+che+diceva+ieri+%40gg%3A+le+scuole+devono+darci+strumenti+per+capire%2Fdiscriminare+%28nel%29la+complessit%C3%A0</p><a href="https://twitter.com/marcodalpozzo/status/530988630563901440">Settembre 2014</a></blockquote>'
45.451919,9.201464,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40lillimandara+%40mante+%40PMO_W+%40PeppeAmicarelli+MI+simil+plastichetta+%3A+neg+china+5E%2Cmarciapiede+5E+davanu+a+centro+comm+12E%28x+samsung4%29</p><a href="https://twitter.com/robertore62/status/531017156419661824">Settembre 2014</a></blockquote>'
40.754289,17.32724,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>c%27%C3%A8+il+compleanno+della+%23pupattola+ma+ci+fosse+il+%23flussocanalizzatore+oggi+pomeriggio+sarei+a+Pescara+da+%40lucasofri+e+%23francescopiccolo</p><a href="https://twitter.com/Giuseppe_Conte/status/531006980262227968">Settembre 2014</a></blockquote>'
41.909358,12.52836,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Verso+%23Pescara+per+presentare+%40alfabetogrillo+a+%23letterature+%23fla2014+%28%40+Terminal+Bus+Tiburtina+in+Roma%2C+RM%29+http%3A%2F%2Ft.co%2FJIPCy4dIiz</p><a href="https://twitter.com/marcolaudonio/status/531018994200100864">Settembre 2014</a></blockquote>'
42.454872,14.219869,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40marcodalpozzo+Questo+lo+ha+specificato+%40Aiannuzzi+durante+la+discussione+molto+vivace+sul+ddl+diffamazione</p><a href="https://twitter.com/YleniaGifuni/status/531031575862181889">Settembre 2014</a></blockquote>'
42.454872,14.219869,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40marcodalpozzo+Questo+lo+ha+specificato+%40Aiannuzzi+durante+la+discussione+molto+vivace+sul+ddl+diffamazione</p><a href="https://twitter.com/YleniaGifuni/status/531031575862181889">Settembre 2014</a></blockquote>'
53.426104,-2.317922,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40conradhackett+%40beppesevergnini+mhm..+Doubt+that+italy+is+%233.+Just+asked+my+dad+to+wait+till+july2015+for+a+urgent+exam..+Went+private.</p><a href="https://twitter.com/Dny_Q/status/531007221585698816">Settembre 2014</a></blockquote>'
41.776613,12.434565,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40mante+%23costanza</p><a href="https://twitter.com/gicvd/status/531025911710486528">Settembre 2014</a></blockquote>'
41.776612,12.434565,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%E2%80%9C%40mante%3A+Manteblog%2C+Le+mille+spunte+blu+-+Anteprima+Punto+Informatico+http%3A%2F%2Ft.co%2FHfjNAZPoHQ%E2%80%9D+%23codeispower</p><a href="https://twitter.com/gicvd/status/531021254464385025">Settembre 2014</a></blockquote>'
