lat,long
45.807777,15.993178
45.806792,15.981701
45.330033,18.4185
45.330117,18.419001
45.408977,13.967109
45.543994,18.722807
45.761222,15.867243
45.330211,18.41896
45.795527,15.824861
45.146874,18.001712
42.452462,14.226022
42.460446,14.216835
45.807043,15.924261
45.807776,15.9932
42.481024,14.196506
42.45697,14.228297
45.906443,16.05416
45.797949,15.961959
42.45491,14.21278
42.454771,14.212942
42.456961,14.22832
45.807775,15.993192
42.460469,14.216767
43.507688,16.433786
45.798986,15.899093
45.799153,15.961936
45.330306,18.419052
45.807776,15.993178
45.807044,15.924263
43.736727,15.898842
45.330202,18.419055
