lat,long
42.457009,14.226754
42.489128,14.175799
45.795529,15.824867
45.79554,15.824893
45.806792,15.981701
45.795509,15.824794
45.817443,16.027087
46.307723,16.346913
45.795526,15.824861
45.806792,15.981701
45.806792,15.981701
45.792784,15.926229
45.356095,14.431295
43.510967,16.461374
45.79553,15.824873
45.806792,15.981701
45.854643,15.68617
42.460727,14.211275
45.812031,16.023569
45.799229,15.91026
45.795532,15.824872
45.799842,15.971534
45.356095,14.431295
45.795509,15.824794
45.792792,15.926245
42.454914,14.212776
