lat,long
43.440554,16.678401
44.532224,14.469011
45.312553,14.276817
45.330234,18.419007
45.808499,15.996995
45.792426,15.911166
45.330218,18.419081
45.823688,16.05049
45.330177,18.419051
45.330257,18.419129
45.330282,18.419004
45.330223,18.418957
42.444889,14.220298
44.130424,15.215297
45.3303,18.419121
45.823688,16.05049
43.440554,16.678401
45.546615,18.712417
45.823688,16.05049
45.330105,18.419097
45.823688,16.05049
45.783999,15.960417
45.811261,15.950592
45.159252,18.015248
44.130434,15.215271
44.130431,15.215278
45.823688,16.05049
45.330317,18.418888
45.80224,15.918632
45.330197,18.418908
45.546671,18.712476
45.546736,18.712425
45.546769,18.712454
45.806075,15.982384
45.330254,18.419022
44.130436,15.215268
45.783999,15.960417
45.817435,15.909947
45.330304,18.419048
42.444919,14.220353
45.546585,18.712465
44.130434,15.215271
42.462274,14.205715
45.330107,18.418888
45.823688,16.05049
44.130438,15.215265
45.357066,14.431195
45.330269,18.419126
44.130424,15.215298
45.894011,16.059888
45.330122,18.419173
45.330237,18.419039
45.546756,18.712443
45.783968,15.96042
42.450704,14.224741
45.330339,18.419039
45.335174,18.415348
42.499765,14.165734
45.356839,14.431363
45.546617,18.712442
45.783935,15.960562
42.445365,14.217365
45.783999,15.960417
45.811269,15.950583
43.460755,16.601524
43.440575,16.678476
45.89401,16.059887
45.800949,15.979648
45.330333,18.419124
45.809326,15.931614
45.816999,16.051072
45.330238,18.419046
45.200253,13.889467
45.33016,18.418987
45.823688,16.05049
44.130436,15.215268
45.823688,16.05049
45.330257,18.418983
45.330178,18.419146
43.554509,16.381057
43.440554,16.678401
42.467261,14.208013
44.130424,15.215296
45.330116,18.418883
45.330208,18.418907
45.330197,18.418908
45.54667,18.712375
45.906521,16.054182
44.532224,14.469011
45.330223,18.419089
45.546658,18.71246
45.330266,18.419108
45.330204,18.419103
46.253115,15.956731
45.330259,18.419046
45.792388,15.911253
45.330475,18.419186
43.440575,16.678476
45.795531,15.824867
45.546612,18.712423
45.330231,18.418855
45.792365,15.911211
45.330209,18.419083
42.444888,14.220294
42.464509,14.218264
45.906521,16.054186
45.330276,18.419085
45.813929,16.020604
45.546768,18.712454
45.330314,18.419046
45.34164,18.422384
45.546642,18.712421
45.74348,18.725262
45.343223,18.422861
44.130436,15.215268
45.546735,18.712429
45.334596,18.420335
45.78373,15.96034
45.330237,18.419039
44.130424,15.215296
45.356689,14.431305
45.191266,18.035525
45.327876,18.417993
44.130424,15.215296
45.906517,16.05419
45.783854,15.960242
45.339297,18.42169
45.894087,16.838862
45.330161,18.419045
45.330338,18.419123
45.823688,16.05049
43.440612,16.678066
44.130424,15.215297
45.330231,18.418855
44.130424,15.215297
45.546611,18.712406
44.130447,15.215241
43.440622,16.678278
46.14057,15.896231
45.330143,18.419038
45.330216,18.418901
45.330254,18.419022
45.83431,16.068314
45.792365,15.911211
45.330237,18.419039
45.563566,18.671202
44.130425,15.215297
43.440575,16.678476
46.424897,16.430947
44.130448,15.21524
45.344198,18.408992
45.330197,18.418908
45.805512,15.976269
42.455149,14.226624
45.832876,16.068992
45.823688,16.05049
45.330307,18.419049
45.33021,18.419087
43.440556,16.678412
45.330197,18.418908
43.440554,16.678401
45.809337,15.931613
44.130424,15.215296
45.330306,18.419049
45.783928,15.960623
45.853217,15.996624
45.816415,15.983126
45.792388,15.911253
45.853195,15.996531
45.330265,18.418899
46.14057,15.896231
45.330773,18.418369
45.783968,15.96042
45.330178,18.419146
45.344172,18.42315
45.563566,18.671202
45.823688,16.05049
45.330207,18.419085
45.330168,18.419064
45.546587,18.712472
45.330322,18.419043
45.546746,18.712434
45.330257,18.419129
45.546655,18.712457
45.330218,18.418923
42.445367,14.217365
45.330233,18.418891
44.130425,15.215297
45.814204,15.999051
45.330218,18.418923
45.330317,18.418888
45.330168,18.419064
45.159226,18.015229
44.130434,15.215271
43.440622,16.678278
45.783968,15.96042
43.440575,16.678476
45.81444,15.97798
44.130431,15.215278
45.330218,18.419003
42.462274,14.205715
45.802237,15.918568
45.832411,16.073587
45.823688,16.05049
45.343929,18.40918
44.130424,15.215298
45.330257,18.419129
42.460581,14.216689
45.33045,18.419178
45.484604,15.545107
45.887544,15.69706
45.906517,16.054191
45.330335,18.419023
45.89401,16.059887
45.330157,18.419102
43.440612,16.678066
42.523118,14.154058
45.330231,18.418855
45.906546,16.054094
45.330225,18.419088
42.506138,14.166035
43.440554,16.678401
43.440575,16.678476
45.546606,18.712481
45.330237,18.419039
45.802234,15.918645
44.130436,15.215268
45.792426,15.911166
45.330339,18.419039
43.440622,16.678278
45.783894,15.960538
45.81444,15.97798
44.130434,15.215271
45.816408,15.983107
42.444894,14.220345
45.802229,15.918555
45.330178,18.419051
45.330178,18.419146
43.440554,16.678401
45.546608,18.712448
45.906518,16.054195
44.130424,15.215296
44.130425,15.215297
45.546587,18.712472
45.330305,18.419049
45.51807,16.770192
45.330271,18.419061
45.811744,15.940766
45.830512,16.07886
43.440622,16.678278
45.546736,18.712425
42.444919,14.220353
45.90192,16.843548
45.783854,15.960242
45.330213,18.419224
45.546656,18.712461
45.32597,14.443512
43.492403,16.537891
45.783999,15.960417
45.823688,16.05049
45.200249,13.889466
45.33874,18.415976
45.159264,18.015237
45.792405,15.911194
45.89401,16.059887
45.085675,14.156953
45.330197,18.419107
45.330126,18.418933
45.330112,18.418914
45.832411,16.073587
42.454853,14.212972
45.823688,16.05049
45.826004,16.066297
45.823688,16.05049
42.460656,14.216728
45.799192,15.941762
45.330198,18.418956
45.89086,16.058274
43.517733,16.434684
45.330178,18.419146
45.330269,18.419157
45.330151,18.419124
44.130424,15.215298
44.130425,15.215297
45.808551,15.969529
43.440612,16.678066
43.448125,16.689063
45.330306,18.419049
45.853217,15.996624
45.330337,18.419039
45.823688,16.05049
45.330205,18.419087
45.833432,16.072249
45.906521,16.054183
42.444939,14.220301
45.906521,16.054197
45.823688,16.05049
42.499753,14.165812
