lat,long
45.783894,15.960538
45.784033,15.960199
42.503978,14.13648
45.784026,15.960357
45.330233,18.419095
45.853217,15.996624
45.906483,16.054249
45.393685,18.409045
45.798942,15.891561
45.783993,15.960314
45.783974,15.960373
45.783829,15.960528
45.546585,18.712465
45.799126,15.891826
45.813459,15.983786
43.37815,16.927425
45.085674,14.157031
45.563567,18.667348
45.784079,15.960313
45.085627,14.15698
45.784001,15.960257
45.547029,18.712116
42.444888,14.220324
44.130424,15.215296
43.440612,16.678066
45.547181,18.712359
45.784079,15.960313
45.330314,18.419046
45.814204,15.999051
45.853195,15.99653
45.783928,15.960623
45.085668,14.157025
45.799028,15.891695
45.783928,15.960623
45.79915,15.891861
45.546687,18.712387
45.784079,15.960313
45.784046,15.960425
45.159242,18.01521
43.378149,16.927424
45.159411,18.015375
45.784027,15.960367
44.130436,15.215268
45.54717,18.712046
45.814567,15.872101
45.516369,15.563029
45.786992,15.953342
42.444666,14.202863
45.085654,14.15701
45.784023,15.960477
45.783968,15.96042
45.853195,15.99653
45.546975,18.712362
43.272211,17.054294
45.159186,18.015208
45.808355,15.992152
43.272232,17.054262
42.444888,14.220301
43.272249,17.054254
43.272254,17.054263
45.801833,16.001317
43.272257,17.054254
45.784079,15.960313
45.783894,15.960538
45.784029,15.960358
43.440575,16.678476
43.272251,17.054273
44.130436,15.215268
45.799152,15.891858
45.784002,15.960312
43.272253,17.054269
45.78395,15.96038
45.783993,15.960314
45.546661,18.712367
43.272212,17.054354
45.783944,15.960578
43.272251,17.054273
43.272252,17.054272
45.783964,15.960389
45.159293,18.015223
45.085674,14.157032
45.330203,18.418895
45.085652,14.157008
45.783995,15.960314
45.330184,18.418955
43.272253,17.054269
42.455188,14.226656
44.130425,15.215297
43.272253,17.054271
42.457228,14.212546
45.783928,15.960623
43.440612,16.678066
45.783994,15.96036
45.546738,18.712427
43.378149,16.927424
43.272252,17.054271
45.330146,18.418976
43.272251,17.054276
45.546611,18.712444
45.784001,15.960257
45.085652,14.157008
45.546645,18.712449
45.33874,18.415976
45.784028,15.960332
42.444946,14.220384
45.317693,14.46918
42.444923,14.220366
44.130434,15.215271
45.330134,18.418895
45.78395,15.96038
44.130434,15.215271
43.272254,17.054263
45.54666,18.712367
42.45116,14.184972
45.547151,18.712272
45.35318,19.000499
45.085674,14.157031
45.784027,15.960367
44.533239,14.467236
45.806439,15.976224
45.784,15.960313
45.546606,18.712481
45.085652,14.157008
42.444892,14.220352
45.330313,18.419047
45.546606,18.712481
45.546754,18.712432
45.330233,18.419029
43.272253,17.054269
45.784079,15.960313
45.516369,15.563029
45.546716,18.712426
44.130423,15.215296
43.440575,16.678476
45.784036,15.960294
45.563538,18.667349
42.444902,14.220349
42.431612,14.157518
43.440554,16.678401
45.783894,15.960538
45.51807,16.770192
45.54741,18.690689
45.808001,15.97806
45.783964,15.960389
43.440622,16.678278
44.130423,15.215296
45.15922,18.015185
43.440532,16.678543
45.547053,18.712242
45.547092,18.71206
44.130425,15.215297
45.159198,18.015184
45.799126,15.891826
45.085655,14.15701
43.272256,17.054252
42.44492,14.220354
45.792365,15.911211
44.130448,15.21524
45.784036,15.960294
42.444946,14.220384
45.795509,15.824794
43.37815,16.927424
45.826004,16.066297
45.516369,15.563029
45.783993,15.960314
45.546654,18.712509
45.784064,15.960303
45.54667,18.712375
45.784,15.960313
45.516369,15.563029
45.547568,18.71206
45.546694,18.712406
42.460696,14.216623
