lat,long
42.452462,14.226022
43.50589,16.465277
45.408977,13.967109
42.444649,14.202862
42.4492,14.163348
45.827398,16.075039
45.330446,18.419191
45.807778,15.993178
45.079239,15.431447
42.46052,14.216742
44.222466,12.055093
42.45697,14.228297
45.81444,15.97798
42.444649,14.202862
43.303392,17.007521
42.460652,14.216775
43.507688,16.433786
42.660373,18.06185
45.807774,15.993185
45.404186,9.124883
42.456961,14.22832
42.660084,18.062222
45.807043,15.924261
45.33234,14.437995
42.460575,14.216823
42.455739,14.225769
44.845813,13.844659
45.343307,14.38232
45.823627,16.007921
45.807776,15.9932
45.906443,16.05416
45.807044,15.924263
45.547435,18.685965
42.484233,14.186744
45.807776,15.993179
42.421684,14.156423
45.146874,18.001712
42.481024,14.196506
42.66009,18.062257
45.298407,18.804085
42.660064,18.062261
45.807777,15.993178
42.660064,18.062261
41.924288,12.436866
45.555172,18.719715
42.405033,14.308065
45.547601,18.686118
45.807776,15.993178
45.807775,15.993192
45.808609,15.953405
45.797949,15.961959
42.45491,14.21278
42.660074,18.062209
42.473868,14.201206
45.343838,14.38489
45.806792,15.981701
42.444649,14.202862
45.807777,15.993178
45.762154,15.986994
45.810546,15.927172
