lat,long
45.329989,18.41863
45.80534,15.975308
45.80534,15.975992
45.78572,15.962681
45.752464,16.110408
45.807023,15.924287
45.798978,15.891601
45.79553,15.824868
45.781458,15.956144
45.798978,15.891601
45.764049,15.981732
45.805248,15.975855
45.791234,15.933062
45.76406,15.981906
44.87547,15.248379
45.564851,18.633305
45.805512,15.981776
44.132634,15.09915
45.764086,15.981891
45.768325,15.980685
45.806792,15.981701
45.798965,15.891313
45.80069,15.960629
45.446025,15.497709
43.272222,17.054258
45.807022,15.924291
45.803,15.997604
44.248719,15.136926
45.33234,14.437995
45.806509,15.90342
45.795997,15.912826
42.489127,14.175798
45.330208,18.419084
45.90639,16.053953
45.492878,15.549824
42.455229,14.226673
45.812233,15.975123
45.793361,15.897456
45.3967,16.8897
45.805392,15.975357
45.793361,15.897456
45.807016,15.924287
45.330457,18.419262
45.793361,15.897456
42.659725,18.077663
46.284851,16.320217
42.660257,18.062387
42.45477,14.212941
45.516369,15.563029
42.455774,14.225833
45.779392,15.963352
45.784031,15.960066
45.807028,15.924287
44.130995,15.222478
45.764076,15.981707
45.344025,14.38665
45.806206,15.992525
45.717381,16.066491
45.764076,15.981707
45.799129,15.891369
42.45477,14.212941
45.805589,16.009161
45.906408,16.054032
42.660098,18.062211
45.582937,9.28868
42.45477,14.212941
42.455229,14.226673
45.786304,16.005798
45.564797,18.633318
45.786348,16.005787
45.807901,15.972231
45.809889,16.001093
45.16141,18.016052
42.660229,18.062373
45.777179,15.992896
45.805305,15.975322
45.798973,15.891371
45.806494,15.903405
42.45477,14.212941
44.130995,15.222478
42.455229,14.226673
45.837838,16.034602
45.764076,15.981789
42.415959,14.241743
45.752014,16.111021
45.806792,15.981701
45.804225,15.71245
45.80572,15.921731
45.801121,15.899149
45.807907,15.972231
45.709245,15.756533
45.801226,15.897846
45.798834,15.891532
46.111532,17.031271
43.550281,16.344667
44.248719,15.136926
45.806983,15.924256
45.764097,15.981697
42.489109,14.175783
45.807043,15.924262
42.488357,14.184903
45.794936,15.92031
42.489108,14.175784
45.777195,15.992832
45.80066,15.897969
43.515888,16.415663
45.837838,16.034602
45.812113,15.974199
42.659913,18.077805
42.659908,18.077805
42.660336,18.061941
45.375724,15.080023
46.368048,16.414483
45.793361,15.897456
44.248719,15.136926
45.906438,16.054144
46.154001,15.665555
45.442671,17.665594
45.793361,15.897456
42.455731,14.225747
45.786326,16.005773
45.764131,15.981709
45.798916,15.891863
45.708993,15.756194
42.45477,14.212941
45.446057,15.497811
46.111532,17.031272
45.764077,15.981806
46.154001,15.665555
45.762624,18.686465
45.784051,15.960189
45.808027,16.009189
45.816667,15.973889
42.457227,14.228037
45.812394,15.980062
45.818404,15.879399
45.81982,15.988983
43.892946,15.767778
45.807901,15.972231
45.801802,15.817464
43.509874,16.442669
45.798978,15.891601
42.45477,14.212941
45.442647,17.665693
45.806792,15.981701
45.159273,18.015586
46.111532,17.031272
45.764576,15.964774
43.51921,16.466361
44.248719,15.136926
45.793361,15.897452
45.805305,15.975995
42.457125,14.227969
45.798002,15.96206
45.340144,14.507595
45.798978,15.891601
45.806792,15.981701
45.793355,15.918891
42.488357,14.184899
45.811217,15.981035
45.784108,15.960155
