lat,long
45.789111,15.931451
46.153151,16.336278
45.853196,15.996532
51.472996,-0.487089
45.853167,15.996454
42.523512,14.154374
45.146962,18.001773
45.853195,15.996531
45.671045,18.414396
42.523484,14.154392
45.853196,15.996531
43.272161,17.054375
45.100023,14.117401
45.795528,15.824865
42.431613,14.157519
45.835543,15.937324
45.14675,18.001686
45.789116,15.931447
45.800773,15.99598
45.81694,16.05107
42.495549,14.128991
45.781909,15.999917
45.814756,15.871297
45.146839,18.001697
42.470317,14.20697
42.523496,14.154352
42.475412,14.199992
45.50735,15.53311
45.853118,15.996473
45.853168,15.996449
45.469631,9.222152
45.803222,15.953359
42.48632,14.187802
45.563594,18.667325
42.431589,14.157525
45.789114,15.93146
45.786353,16.005738
42.431611,14.15752
43.272207,17.054286
43.272207,17.054286
45.812686,15.97676
42.444259,14.208739
45.524098,10.759079
43.518254,16.465586
42.457105,14.227902
45.36676,14.347659
42.475988,14.199408
43.518254,16.465586
42.431595,14.157495
43.698098,16.635393
45.764595,15.96487
43.272207,17.054277
43.272208,17.054358
46.153132,16.336361
42.523492,14.154477
43.518254,16.465586
45.809584,15.951142
45.330346,18.419045
45.78911,15.931449
45.795122,15.995091
45.259057,13.625074
45.789109,15.931451
45.811211,15.950439
45.816932,16.051069
45.789119,15.931452
42.424681,14.285395
45.795509,15.824794
45.320004,14.475334
45.816861,16.05107
45.764608,15.964889
45.814779,15.977534
42.451987,14.225454
43.518254,16.465586
42.4316,14.157513
42.495572,14.129034
42.48838,14.184958
46.15315,16.336281
42.444259,14.208739
45.789091,15.931461
45.786254,16.005669
46.027923,15.901089
45.546003,10.203379
45.817432,15.909933
43.518254,16.465586
45.330208,18.419085
45.813113,15.977195
45.330314,18.419054
45.146839,18.001697
42.523515,14.154363
42.443311,14.203307
42.496778,14.128365
45.330318,18.419053
45.789114,15.931435
45.563594,18.667333
45.146839,18.001697
42.431592,14.157504
45.769029,15.946522
42.431612,14.157518
42.506029,14.165957
45.330208,18.419085
42.913005,16.937513
45.563587,18.667342
45.17383,14.015785
43.272226,17.054249
45.786387,16.005647
42.431612,14.157519
42.475419,14.199959
45.786288,16.005472
42.523521,14.154384
42.457106,14.227909
42.431596,14.157494
42.431613,14.157519
42.431612,14.157518
46.368144,16.414416
43.272196,17.054343
43.518254,16.465586
45.853189,15.996509
42.495573,14.129089
45.795505,15.824808
43.272232,17.054236
42.523472,14.15432
45.330331,18.418944
42.488444,14.185089
45.813373,15.983958
46.368246,16.41441
45.789119,15.931447
44.52168,14.501898
42.431612,14.157518
42.561313,18.261603
45.810822,15.889582
45.553553,18.682573
45.81121,15.950548
45.311475,18.431718
42.476859,14.16797
42.495558,14.128951
45.146956,18.001775
45.146839,18.001697
43.272196,17.054343
45.789089,15.931463
42.45516,14.226638
45.83554,15.936993
45.1469,18.001772
42.427233,14.176268
45.851787,16.139109
42.913005,16.937513
45.542192,18.692352
45.343307,14.38232
42.431611,14.15752
45.786469,16.005669
45.544373,18.692382
42.49558,14.129048
42.444666,14.202863
45.789089,15.931463
42.434663,14.268393
42.489127,14.175797
42.523552,14.154421
46.027924,15.901089
45.795509,15.824794
42.42463,14.285393
42.431612,14.157518
42.464679,14.212654
43.550529,16.34579
42.45516,14.226638
42.443311,14.203307
45.311474,18.431717
42.463863,14.215313
42.431573,14.157446
42.444666,14.202863
42.457105,14.227908
45.816604,16.051072
42.457015,14.228054
45.810705,15.889693
45.80363,15.964358
45.853197,15.996533
45.853167,15.996454
42.474851,14.20051
43.272207,17.054277
45.795528,15.824865
45.789107,15.931435
42.48844,14.184797
42.431612,14.157518
42.444666,14.202863
45.705451,18.322503
43.272207,17.054277
45.146839,18.001697
45.81444,15.97798
42.444677,14.202861
42.495524,14.128944
42.464483,14.214092
45.78912,15.931447
45.802643,15.994259
45.853196,15.996532
42.523551,14.15425
43.272207,17.054286
43.518254,16.465586
43.518254,16.465586
45.563597,18.667338
43.518254,16.465586
42.461518,14.212143
42.431587,14.15747
45.476088,16.778459
45.789109,15.931449
42.431612,14.157518
45.562791,18.671136
42.415898,14.165957
45.146813,18.001712
45.259042,13.625038
43.272226,17.054249
46.327956,16.283744
42.52355,14.154416
45.789102,15.931432
42.431595,14.157493
42.508884,14.16679
45.811438,15.949807
42.474836,14.200575
45.789106,15.931458
45.789106,15.931458
45.146833,18.001715
42.663559,18.081641
45.564346,18.649222
44.1584,15.626717
