lat,long
45.818484,15.879344
42.48844,14.184797
42.488444,14.185089
45.802229,15.918555
45.813929,16.020604
45.813929,16.020604
45.813929,16.020604
42.495573,14.129089
42.495558,14.128951
45.813929,16.020604
45.384722,14.887984
42.462274,14.205715
45.828804,16.036803
45.816932,16.051069
45.81444,15.97798
45.80224,15.918632
42.495572,14.129034
45.424986,18.858298
42.462274,14.205715
42.561313,18.261603
45.816861,16.05107
45.813929,16.020604
45.516369,15.563029
45.813929,16.020604
45.816604,16.051072
42.49558,14.129048
45.802237,15.918568
42.454853,14.212972
43.49236,16.53742
45.424984,18.858357
45.894087,16.838862
45.828801,16.036796
45.81694,16.05107
45.562791,18.671136
42.48838,14.184958
45.802234,15.918645
45.81444,15.97798
